drug_key,condition_key,drug_label,condition_label,n_trials,phase_breakdown,sponsors,tickers,all_n_trials,all_n_scored,all_weighted_score,all_mean_score,all_pooled_drug_rate,all_drug_at_risk_total,all_drug_affected_total,pivotal_n_trials,pivotal_n_scored,pivotal_weighted_score,pivotal_mean_score,pivotal_pooled_drug_rate,pivotal_drug_at_risk_total,pivotal_drug_affected_total
mesh:C000592401,mesh:D000086382,sarilumab,COVID-19,1,1 P3,Regeneron Pharmaceuticals,REGN,1,1,0.0191544566544566,0.0191544566544566,0.4635989010989011,1456,675,1,1,0.0191544566544566,0.0191544566544566,0.4635989010989011,1456,675
mesh:C000592401,mesh:D001172,sarilumab,"Arthritis, Rheumatoid",5,"4 P1, 1 ?","Pfizer, Regeneron Pharmaceuticals","PFE, REGN",5,0,,,,0,0,0,0,,,,0,0
mesh:C000592401,mesh:D012128,sarilumab,Respiratory Distress Syndrome,1,1 P3,Regeneron Pharmaceuticals,REGN,1,1,0.0191544566544566,0.0191544566544566,0.4635989010989011,1456,675,1,1,0.0191544566544566,0.0191544566544566,0.4635989010989011,1456,675
mesh:C000592401,mesh:D018352,sarilumab,Coronavirus Infections,1,1 P3,Regeneron Pharmaceuticals,REGN,1,1,0.0191544566544566,0.0191544566544566,0.4635989010989011,1456,675,1,1,0.0191544566544566,0.0191544566544566,0.4635989010989011,1456,675
mesh:C000592580,mesh:D009190,glasdegib,Myelodysplastic Syndromes,3,"1 P3, 1 P2, 1 P1",Pfizer,PFE,3,1,0.0222222222222222,0.0222222222222222,0.691131498470948,327,226,1,1,0.0222222222222222,0.0222222222222222,0.2222222222222222,9,2
mesh:C000592580,mesh:D015470,glasdegib,"Leukemia, Myeloid, Acute",5,"2 P3, 1 P2, 2 P1",Pfizer,PFE,5,2,-0.03338266613052149,-0.0061134195136965,0.611716621253406,734,449,2,2,-0.03338266613052149,-0.0061134195136965,0.5555555555555556,369,205
mesh:C000592580,mesh:D015477,glasdegib,"Leukemia, Myelomonocytic, Chronic",2,"1 P3, 1 P1",Pfizer,PFE,2,1,0.0222222222222222,0.0222222222222222,0.6666666666666666,81,54,1,1,0.0222222222222222,0.0222222222222222,0.2222222222222222,9,2
mesh:C000592580,mesh:D019337,glasdegib,Hematologic Neoplasms,2,2 P1,Pfizer,PFE,2,0,,,0.5531914893617021,94,52,0,0,,,,0,0
mesh:C000592580,raw:healthy,glasdegib,Healthy,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000592580,raw:healthy volunteer study,glasdegib,Healthy Volunteer Study,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000592580,raw:healthy volunteers,glasdegib,Healthy Volunteers,3,3 P1,Pfizer,PFE,3,0,,,,0,0,0,0,,,,0,0
mesh:C000592580,raw:hepatic impairment,glasdegib,Hepatic Impairment,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000592580,raw:solid tumors,glasdegib,Solid Tumors,1,1 P1,Pfizer,PFE,1,0,,,0.43478260869565216,23,10,0,0,,,,0,0
mesh:C000592793,mesh:D006526,lomibuvir,Hepatitis C,2,"1 P2, 1 P1",Vertex Pharmaceuticals Incorporated,VRTX,2,0,,,,0,0,0,0,,,,0,0
mesh:C000592793,mesh:D019698,lomibuvir,"Hepatitis C, Chronic",2,2 P2,Vertex Pharmaceuticals Incorporated,VRTX,2,0,,,,0,0,0,0,,,,0,0
mesh:C000592910,mesh:D000083083,ARRY-371797,Laminopathies,2,2 P2,Pfizer,PFE,2,0,,,0.75,8,6,0,0,,,,0,0
mesh:C000592910,mesh:D000377,ARRY-371797,Agnosia,1,1 P2,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000592910,mesh:D001172,ARRY-371797,"Arthritis, Rheumatoid",1,1 P1,"Array Biopharma, now a wholly owned subsidiary of Pfizer",PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000592910,mesh:D002311,ARRY-371797,"Cardiomyopathy, Dilated",2,2 P2,Pfizer,PFE,2,0,,,0.75,8,6,0,0,,,,0,0
mesh:C000592910,mesh:D010003,ARRY-371797,Osteoarthritis,1,1 P2,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000592910,mesh:D010146,ARRY-371797,Pain,1,1 P2,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000592910,mesh:D014098,ARRY-371797,Toothache,2,2 P2,Pfizer,PFE,2,0,,,,0,0,0,0,,,,0,0
mesh:C000592910,mesh:D020370,ARRY-371797,"Osteoarthritis, Knee",1,1 P2,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000592910,raw:healthy,ARRY-371797,Healthy,1,1 P1,"Array Biopharma, now a wholly owned subsidiary of Pfizer",PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000593189,mesh:D010024,blosozumab,Osteoporosis,1,1 P2,Eli Lilly and Company,LLY,1,1,0.0413978494623655,0.0413978494623655,0.11666666666666667,60,7,0,0,,,,0,0
mesh:C000593189,mesh:D015663,blosozumab,"Osteoporosis, Postmenopausal",1,1 P1,Eli Lilly and Company,LLY,1,0,,,0.0,30,0,0,0,,,,0,0
mesh:C000593189,raw:healthy,blosozumab,Healthy,2,2 P1,Eli Lilly and Company,LLY,2,2,0.010548900411228294,0.0106382978723404,0.010526315789473684,95,1,0,0,,,,0,0
mesh:C000593257,mesh:D003920,5-chloro-4-((1-(5-chloropyrimidin-2-yl)piperidin-4-yl)oxy)-1-(2-fluoro-4-(methylsulfonyl)phenyl)pyridin-2(1H)-one,Diabetes Mellitus,1,1 P1,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000593258,mesh:D001172,"1-(1-(4-(4-chlorophenyl)-4-hydroxy-3,3-dimethylpiperidin-1-yl)-3-methyl-1-oxobutan-2-yl)-3-(2-hydroxy-2-methylpropyl)urea","Arthritis, Rheumatoid",1,1 P2,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000593473,mesh:D003920,arhalofenate,Diabetes Mellitus,1,1 P3,Gilead Sciences,GILD,1,0,,,,0,0,1,0,,,,0,0
mesh:C000593473,mesh:D003924,arhalofenate,"Diabetes Mellitus, Type 2",1,1 P3,Gilead Sciences,GILD,1,0,,,,0,0,1,0,,,,0,0
mesh:C000593473,mesh:D006073,arhalofenate,Gout,5,5 P2,Gilead Sciences,GILD,5,1,0.0,0.0,0.0,67,0,0,0,,,,0,0
mesh:C000593473,mesh:D033461,arhalofenate,Hyperuricemia,4,4 P2,Gilead Sciences,GILD,4,1,0.0,0.0,0.0,67,0,0,0,,,,0,0
mesh:C000593718,mesh:D003929,dasolampanel etibutil,Diabetic Neuropathies,1,1 P2,Eli Lilly and Company,LLY,1,1,0.0108695652173913,0.0108695652173913,0.010869565217391304,368,4,0,0,,,,0,0
mesh:C000593718,raw:osteoarthritis knee pain,dasolampanel etibutil,Osteoarthritis Knee Pain,1,1 P2,Eli Lilly and Company,LLY,1,1,0.015306122448979498,0.0153061224489795,0.015306122448979591,196,3,0,0,,,,0,0
mesh:C000593770,mesh:D008545,BMS 908662,Melanoma,1,1 P1,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000593770,mesh:D015179,BMS 908662,Colorectal Neoplasms,1,1 P2,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000593860,mesh:D003920,relamorelin,Diabetes Mellitus,1,1 P2,Allergan,ABBV,1,1,0.0026616981634282,0.0026616981634282,0.07958477508650519,289,23,0,0,,,,0,0
mesh:C000593860,mesh:D014839,relamorelin,Vomiting,1,1 P2,Allergan,ABBV,1,1,0.0026616981634282,0.0026616981634282,0.07958477508650519,289,23,0,0,,,,0,0
mesh:C000593860,mesh:D018589,relamorelin,Gastroparesis,1,1 P2,Allergan,ABBV,1,1,0.0026616981634282,0.0026616981634282,0.07958477508650519,289,23,0,0,,,,0,0
mesh:C000593860,mesh:D048909,relamorelin,Diabetes Complications,1,1 P2,Allergan,ABBV,1,1,0.0026616981634282,0.0026616981634282,0.07958477508650519,289,23,0,0,,,,0,0
mesh:C000593913,mesh:D003929,"3-(5,6-dichloropyridin-3-yl)-3,6-diazabicyclo(3.2.0)heptane",Diabetic Neuropathies,1,1 P2,"AbbVie (prior sponsor, Abbott)",ABBV,1,0,,,,0,0,0,0,,,,0,0
mesh:C000593913,mesh:D009437,"3-(5,6-dichloropyridin-3-yl)-3,6-diazabicyclo(3.2.0)heptane",Neuralgia,1,1 P2,"AbbVie (prior sponsor, Abbott)",ABBV,1,0,,,,0,0,0,0,,,,0,0
mesh:C000593913,mesh:D010146,"3-(5,6-dichloropyridin-3-yl)-3,6-diazabicyclo(3.2.0)heptane",Pain,1,1 P2,"AbbVie (prior sponsor, Abbott)",ABBV,1,0,,,,0,0,0,0,,,,0,0
mesh:C000593913,raw:diabetic neuropathic pain,"3-(5,6-dichloropyridin-3-yl)-3,6-diazabicyclo(3.2.0)heptane",Diabetic Neuropathic Pain,1,1 P2,"AbbVie (prior sponsor, Abbott)",ABBV,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594001,mesh:D003863,"6-(2-methyl-4-(2-naphthyl)-1,2,3,4-tetrahydroisoquinolin-7-yl)pyridazin-3-amine",Depression,5,"2 P2, 3 P1",Bristol-Myers Squibb,BMY,5,0,,,,0,0,0,0,,,,0,0
mesh:C000594389,mesh:D002289,atezolizumab,"Carcinoma, Non-Small-Cell Lung",3,"1 P2, 1 P1, 1 ?","Janssen Research & Development, LLC, Pfizer, Regeneron Pharmaceuticals","JNJ, PFE, REGN",3,0,,,0.4174757281553398,103,43,0,0,,,,0,0
mesh:C000594389,mesh:D016403,atezolizumab,"Lymphoma, Large B-Cell, Diffuse",1,1 P2,"Kite, A Gilead Company",GILD,1,0,,,0.6764705882352942,34,23,0,0,,,,0,0
mesh:C000594951,mesh:C564816,BIIB022,"Insulin-Like Growth Factor I, Resistance To",1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594951,mesh:D002289,BIIB022,"Carcinoma, Non-Small-Cell Lung",1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594951,mesh:D006528,BIIB022,"Carcinoma, Hepatocellular",1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594951,mesh:D008113,BIIB022,Liver Neoplasms,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594951,mesh:D012008,BIIB022,Recurrence,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594993,mesh:D001008,1-butyl-3-chloro-4-(4-phenyl-1-piperidinyl)-(1H)-pyridone,Anxiety Disorders,1,1 P2,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594993,mesh:D003221,1-butyl-3-chloro-4-(4-phenyl-1-piperidinyl)-(1H)-pyridone,Confusion,1,1 P1,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594993,mesh:D003863,1-butyl-3-chloro-4-(4-phenyl-1-piperidinyl)-(1H)-pyridone,Depression,1,1 P2,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594993,mesh:D003865,1-butyl-3-chloro-4-(4-phenyl-1-piperidinyl)-(1H)-pyridone,"Depressive Disorder, Major",1,1 P2,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594993,mesh:D010468,1-butyl-3-chloro-4-(4-phenyl-1-piperidinyl)-(1H)-pyridone,Perceptual Disorders,1,1 P1,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:C000594993,mesh:D012559,1-butyl-3-chloro-4-(4-phenyl-1-piperidinyl)-(1H)-pyridone,Schizophrenia,2,"1 P2, 1 P1","Janssen Research & Development, LLC, Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,2,0,,,,0,0,0,0,,,,0,0
mesh:C000594993,mesh:D012640,1-butyl-3-chloro-4-(4-phenyl-1-piperidinyl)-(1H)-pyridone,Seizures,1,1 P2,"Janssen Research & Development, LLC",JNJ,1,1,0.0458333333333333,0.0458333333333333,0.06666666666666667,135,9,0,0,,,,0,0
mesh:C000594993,raw:healthy,1-butyl-3-chloro-4-(4-phenyl-1-piperidinyl)-(1H)-pyridone,Healthy,5,5 P1,"Janssen Pharmaceutical K.K., Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,5,0,,,,0,0,0,0,,,,0,0
mesh:C000595241,mesh:D019698,GSK2336805,"Hepatitis C, Chronic",1,1 P2,Janssen R&D Ireland,JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:C000595241,raw:healthy,GSK2336805,Healthy,1,1 P1,Janssen R&D Ireland,JNJ,1,0,,,,0,0,0,0,,,,0,0
mesh:C000595244,mesh:D010190,ARRY-334543,Pancreatic Neoplasms,1,1 P2,Array BioPharma,PFE,1,0,,,,0,0,0,0,,,,0,0
mesh:C000595244,raw:advanced cancer,ARRY-334543,Advanced Cancer,4,4 P1,"Array Biopharma, now a wholly owned subsidiary of Pfizer",PFE,4,0,,,,0,0,0,0,,,,0,0
mesh:C000595455,mesh:D009362,LY2510924,Neoplasm Metastasis,1,1 P2,Eli Lilly and Company,LLY,1,0,,,0.4111111111111111,90,37,0,0,,,,0,0
mesh:C000595455,mesh:D009369,LY2510924,Neoplasms,1,1 P2,Eli Lilly and Company,LLY,1,0,,,0.4111111111111111,90,37,0,0,,,,0,0
mesh:C000595613,mesh:D000077299,"avibactam, ceftazidime drug combination",Healthcare-Associated Pneumonia,2,2 P4,Pfizer,PFE,2,0,,,0.18027210884353742,294,53,2,0,,,0.18027210884353742,294,53
mesh:C000595613,mesh:D014552,"avibactam, ceftazidime drug combination",Urinary Tract Infections,1,1 P4,Pfizer,PFE,1,0,,,0.3050847457627119,59,18,1,0,,,0.3050847457627119,59,18
mesh:C000595613,mesh:D016470,"avibactam, ceftazidime drug combination",Bacteremia,1,1 P4,Pfizer,PFE,1,0,,,0.3050847457627119,59,18,1,0,,,0.3050847457627119,59,18
mesh:C000595613,mesh:D053717,"avibactam, ceftazidime drug combination","Pneumonia, Ventilator-Associated",1,1 P4,Pfizer,PFE,1,0,,,0.3050847457627119,59,18,1,0,,,0.3050847457627119,59,18
mesh:C000595613,mesh:D059413,"avibactam, ceftazidime drug combination",Intraabdominal Infections,1,1 P4,Pfizer,PFE,1,0,,,0.3050847457627119,59,18,1,0,,,0.3050847457627119,59,18
mesh:C000595613,raw:complicated intra-abdominal infection,"avibactam, ceftazidime drug combination",Complicated Intra-abdominal Infection,2,2 P3,Pfizer,PFE,2,0,,,0.051047120418848166,764,39,2,0,,,0.051047120418848166,764,39
mesh:C000595613,raw:complicated intra-abdominal infections,"avibactam, ceftazidime drug combination",Complicated Intra-abdominal Infections,1,1 P2,Pfizer,PFE,1,0,,,0.07228915662650602,83,6,0,0,,,,0,0
mesh:C000595613,raw:complicated urinary tract infection,"avibactam, ceftazidime drug combination",Complicated Urinary Tract Infection,1,1 P3,Pfizer,PFE,1,0,,,0.0572289156626506,332,19,1,0,,,0.0572289156626506,332,19
mesh:C000595613,raw:complicated urinary tract infection (cuti) including acute pyelonephritis,"avibactam, ceftazidime drug combination",Complicated Urinary Tract Infection (cUTI) Including Acute Pyelonephritis,2,2 P3,Pfizer,PFE,2,0,,,0.03235294117647059,2040,66,2,0,,,0.03235294117647059,2040,66
mesh:C000595613,raw:complicated urinary tract infections,"avibactam, ceftazidime drug combination",Complicated Urinary Tract Infections,1,1 P2,Pfizer,PFE,1,0,,,0.10526315789473684,95,10,0,0,,,,0,0
mesh:C000595613,raw:gram negative infections,"avibactam, ceftazidime drug combination",Gram Negative Infections,1,1 ?,Pfizer,PFE,1,0,,,0.0,189,0,0,0,,,,0,0
mesh:C000595958,mesh:D000755,"ledipasvir, sofosbuvir drug combination","Anemia, Sickle Cell",1,1 P2,Gilead Sciences,GILD,1,0,,,0.1,10,1,0,0,,,,0,0
mesh:C000595958,mesh:D003141,"ledipasvir, sofosbuvir drug combination",Communicable Diseases,1,1 P2,Gilead Sciences,GILD,1,0,,,0.25,20,5,0,0,,,,0,0
mesh:C000595958,mesh:D004066,"ledipasvir, sofosbuvir drug combination",Digestive System Diseases,3,3 P3,Gilead Sciences,GILD,3,0,,,0.02663934426229508,1952,52,3,0,,,0.02663934426229508,1952,52
mesh:C000595958,mesh:D004769,"ledipasvir, sofosbuvir drug combination",Enterovirus Infections,3,3 P3,Gilead Sciences,GILD,3,0,,,0.02663934426229508,1952,52,3,0,,,0.02663934426229508,1952,52
mesh:C000595958,mesh:D005355,"ledipasvir, sofosbuvir drug combination",Fibrosis,1,1 P2,Gilead Sciences,GILD,1,0,,,0.07741935483870968,155,12,0,0,,,,0,0
mesh:C000595958,mesh:D006467,"ledipasvir, sofosbuvir drug combination",Hemophilia A,1,1 P2,Gilead Sciences,GILD,1,0,,,0.030821917808219176,292,9,0,0,,,,0,0
mesh:C000595958,mesh:D006505,"ledipasvir, sofosbuvir drug combination",Hepatitis,4,"3 P3, 1 P2",Gilead Sciences,GILD,4,0,,,0.027183600713012478,2244,61,3,0,,,0.02663934426229508,1952,52
mesh:C000595958,mesh:D006521,"ledipasvir, sofosbuvir drug combination","Hepatitis, Chronic",3,3 P3,Gilead Sciences,GILD,3,0,,,0.02663934426229508,1952,52,3,0,,,0.02663934426229508,1952,52
mesh:C000595958,mesh:D006525,"ledipasvir, sofosbuvir drug combination","Hepatitis, Viral, Human",3,3 P3,Gilead Sciences,GILD,3,0,,,0.02663934426229508,1952,52,3,0,,,0.02663934426229508,1952,52
mesh:C000595958,mesh:D006526,"ledipasvir, sofosbuvir drug combination",Hepatitis C,24,"9 P3, 13 P2, 2 ?",Gilead Sciences,GILD,24,1,0.0,0.0,0.037197024238060955,4167,155,9,0,,,0.027795128044971893,3202,89
mesh:C000595958,mesh:D007239,"ledipasvir, sofosbuvir drug combination",Infections,1,1 P2,Gilead Sciences,GILD,1,0,,,0.25,20,5,0,0,,,,0,0
mesh:C000595958,mesh:D008107,"ledipasvir, sofosbuvir drug combination",Liver Diseases,7,"5 P3, 2 P2",Gilead Sciences,GILD,7,0,,,0.02626094205919133,2399,63,5,0,,,0.023305084745762712,2360,55
mesh:C000595958,mesh:D010850,"ledipasvir, sofosbuvir drug combination",Picornaviridae Infections,3,3 P3,Gilead Sciences,GILD,3,0,,,0.02663934426229508,1952,52,3,0,,,0.02663934426229508,1952,52
mesh:C000595958,mesh:D012327,"ledipasvir, sofosbuvir drug combination",RNA Virus Infections,4,"3 P3, 1 P2",Gilead Sciences,GILD,4,0,,,0.028904665314401622,1972,57,3,0,,,0.02663934426229508,1952,52
mesh:C000595958,mesh:D014777,"ledipasvir, sofosbuvir drug combination",Virus Diseases,6,"5 P3, 1 P2",Gilead Sciences,GILD,6,0,,,0.02437999159310635,2379,58,5,0,,,0.023305084745762712,2360,55
mesh:C000595958,mesh:D018178,"ledipasvir, sofosbuvir drug combination",Flaviviridae Infections,3,3 P3,Gilead Sciences,GILD,3,0,,,0.02663934426229508,1952,52,3,0,,,0.02663934426229508,1952,52
mesh:C000595958,mesh:D019698,"ledipasvir, sofosbuvir drug combination","Hepatitis C, Chronic",10,"5 P3, 5 P2",Gilead Sciences,GILD,10,0,,,0.028562558211735485,3221,92,5,0,,,0.023305084745762712,2360,55
mesh:C000595958,raw:chronic genotype 4 hcv,"ledipasvir, sofosbuvir drug combination",Chronic Genotype 4 HCV,1,1 P2,Gilead Sciences,GILD,1,0,,,0.011764705882352941,85,1,0,0,,,,0,0
mesh:C000595958,raw:chronic genotype 5 hcv,"ledipasvir, sofosbuvir drug combination",Chronic Genotype 5 HCV,1,1 P2,Gilead Sciences,GILD,1,0,,,0.011764705882352941,85,1,0,0,,,,0,0
mesh:C000595958,raw:chronic hcv infection,"ledipasvir, sofosbuvir drug combination",Chronic HCV Infection,4,"1 P3, 3 P2",Gilead Sciences,GILD,4,0,,,0.13884156729131175,1174,163,1,0,,,0.018229166666666668,384,7
mesh:C000595958,raw:hepatitis c infection with hiv co-infection,"ledipasvir, sofosbuvir drug combination",Hepatitis C Infection With HIV Co-Infection,1,1 P2,Gilead Sciences,GILD,1,0,,,0.038461538461538464,26,1,0,0,,,,0,0
mesh:C000596027,mesh:D000086382,baricitinib,COVID-19,1,1 P3,Eli Lilly and Company,LLY,1,1,-0.015936035290874,-0.015936035290874,0.09175627240143369,1395,128,1,1,-0.015936035290874,-0.015936035290874,0.09175627240143369,1395,128
mesh:C000596027,mesh:D000092122,baricitinib,Bronchiolitis Obliterans Syndrome,1,1 P2,Eli Lilly and Company,LLY,1,1,-0.0064885496183206,-0.0064885496183206,0.010178117048346057,786,8,0,0,,,,0,0
mesh:C000596027,mesh:D000506,baricitinib,Alopecia Areata,2,2 P3,Eli Lilly and Company,LLY,2,2,0.03918108151445993,0.0389295741098882,0.05462555066079295,2270,124,2,2,0.03918108151445993,0.0389295741098882,0.05462555066079295,2270,124
mesh:C000596027,mesh:D001168,baricitinib,Arthritis,1,1 P3,Eli Lilly and Company,LLY,1,1,-0.00392445425558,-0.00392445425558,0.033112582781456956,302,10,1,1,-0.00392445425558,-0.00392445425558,0.033112582781456956,302,10
mesh:C000596027,mesh:D001171,baricitinib,"Arthritis, Juvenile",1,1 P3,Eli Lilly and Company,LLY,1,1,-0.00392445425558,-0.00392445425558,0.033112582781456956,302,10,1,1,-0.00392445425558,-0.00392445425558,0.033112582781456956,302,10
mesh:C000596027,mesh:D001172,baricitinib,"Arthritis, Rheumatoid",11,"2 P4, 6 P3, 2 P2, 1 P1",Eli Lilly and Company,LLY,11,6,-0.008410228123002966,0.001001801027380033,0.13090792702443188,9373,1227,8,4,-0.01471330232186787,-0.01764021424593438,0.1432107934150266,8079,1157
mesh:C000596027,mesh:D003876,baricitinib,"Dermatitis, Atopic",7,"6 P3, 1 P2",Eli Lilly and Company,LLY,7,7,0.008841637611624145,0.008477799551275355,0.049396513187304425,4474,221,6,6,0.007911089216595576,0.003224099476487916,0.049556717435780856,4399,218
mesh:C000596027,mesh:D003928,baricitinib,Diabetic Nephropathies,1,1 P2,Eli Lilly and Company,LLY,1,1,0.0149122807017543,0.0149122807017543,0.04824561403508772,228,11,0,0,,,,0,0
mesh:C000596027,mesh:D004485,baricitinib,Eczema,6,6 P3,Eli Lilly and Company,LLY,6,6,0.007911089216595576,0.003224099476487916,0.049556717435780856,4399,218,6,6,0.007911089216595576,0.003224099476487916,0.049556717435780856,4399,218
mesh:C000596027,mesh:D008107,baricitinib,Liver Diseases,1,1 P1,Eli Lilly and Company,LLY,1,0,,,0.0,16,0,0,0,,,,0,0
mesh:C000596027,mesh:D008180,baricitinib,"Lupus Erythematosus, Systemic",2,"1 P3, 1 P2",Eli Lilly and Company,LLY,2,2,0.034814730838739066,0.0401956668059402,0.12087912087912088,728,88,1,1,0.0275319123314065,0.0275319123314065,0.12909441233140656,519,67
mesh:C000596027,mesh:D008224,baricitinib,"Lymphoma, Follicular",1,1 P2,Eli Lilly and Company,LLY,1,1,-0.0064885496183206,-0.0064885496183206,0.010178117048346057,786,8,0,0,,,,0,0
mesh:C000596027,mesh:D011565,baricitinib,Psoriasis,1,1 P2,Eli Lilly and Company,LLY,1,1,-0.0064885496183206,-0.0064885496183206,0.010178117048346057,786,8,0,0,,,,0,0
mesh:C000596027,mesh:D012871,baricitinib,Skin Diseases,1,1 P2,Eli Lilly and Company,LLY,1,1,-0.0064885496183206,-0.0064885496183206,0.010178117048346057,786,8,0,0,,,,0,0
mesh:C000596027,mesh:D017444,baricitinib,"Skin Diseases, Papulosquamous",1,1 P2,Eli Lilly and Company,LLY,1,1,-0.0064885496183206,-0.0064885496183206,0.010178117048346057,786,8,0,0,,,,0,0
mesh:C000596027,mesh:D018352,baricitinib,Coronavirus Infections,1,1 P3,Eli Lilly and Company,LLY,1,1,-0.015936035290874,-0.015936035290874,0.09175627240143369,1395,128,1,1,-0.015936035290874,-0.015936035290874,0.09175627240143369,1395,128
mesh:C000596027,mesh:D048550,baricitinib,Hepatic Insufficiency,1,1 P1,Eli Lilly and Company,LLY,1,0,,,0.0,16,0,0,0,,,,0,0
mesh:C000596027,mesh:D058225,baricitinib,"Plaque, Amyloid",1,1 P2,Eli Lilly and Company,LLY,1,1,-0.0064885496183206,-0.0064885496183206,0.010178117048346057,786,8,0,0,,,,0,0
mesh:C000596027,raw:healthy,baricitinib,Healthy,2,2 P1,Eli Lilly and Company,LLY,2,1,0.0,0.0,0.0,133,0,0,0,,,,0,0
mesh:C000596027,raw:healthy participants,baricitinib,Healthy Participants,2,2 P1,Eli Lilly and Company,LLY,2,1,0.0,0.0,0.0,203,0,0,0,,,,0,0
mesh:C000596027,raw:healthy volunteer,baricitinib,Healthy Volunteer,1,1 P1,Eli Lilly and Company,LLY,1,1,0.0,0.0,0.0,37,0,0,0,,,,0,0
mesh:C000596027,raw:healthy volunteers,baricitinib,Healthy Volunteers,10,10 P1,Eli Lilly and Company,LLY,10,0,,,0.0017064846416382253,586,1,0,0,,,,0,0
mesh:C000596177,mesh:D050197,2-(2-(1-(2-chlorophenyl)-1-methylethyl)-1-(3'-(methylsulfonyl)-4-biphenylyl)-1H-imidazol-4-yl)-2-propanol,Atherosclerosis,1,1 P1,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000596181,mesh:D000544,"N-(3-(2-amino-4a,5,7,7a-tetrahydro-4H-furo(3,4-d)(1,3)thiazin-7a-yl)-4-fluorophenyl)-5-fluoropicolinamide",Alzheimer Disease,3,3 P1,Eli Lilly and Company,LLY,3,3,0.0,0.0,0.0,102,0,0,0,,,,0,0
mesh:C000596181,mesh:D060825,"N-(3-(2-amino-4a,5,7,7a-tetrahydro-4H-furo(3,4-d)(1,3)thiazin-7a-yl)-4-fluorophenyl)-5-fluoropicolinamide",Cognitive Dysfunction,1,1 P1,Eli Lilly and Company,LLY,1,1,0.0,0.0,0.0,28,0,0,0,,,,0,0
mesh:C000596181,raw:healthy volunteers,"N-(3-(2-amino-4a,5,7,7a-tetrahydro-4H-furo(3,4-d)(1,3)thiazin-7a-yl)-4-fluorophenyl)-5-fluoropicolinamide",Healthy Volunteers,2,2 P1,Eli Lilly and Company,LLY,2,0,,,0.0,107,0,0,0,,,,0,0
mesh:C000596361,mesh:D002289,osimertinib,"Carcinoma, Non-Small-Cell Lung",2,"1 P1, 1 ?","Eli Lilly and Company, Pfizer","LLY, PFE",2,0,,,0.3448275862068966,29,10,0,0,,,,0,0
mesh:C000596367,mesh:D009765,bimagrumab,Obesity,1,1 P2,Eli Lilly and Company,LLY,1,1,0.0233950728286279,0.0233950728286279,0.07761194029850746,335,26,0,0,,,,0,0
mesh:C000596367,mesh:D050177,bimagrumab,Overweight,1,1 P2,Eli Lilly and Company,LLY,1,1,0.0233950728286279,0.0233950728286279,0.07761194029850746,335,26,0,0,,,,0,0
mesh:C000596367,raw:healthy,bimagrumab,Healthy,1,1 P1,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
mesh:C000596981,mesh:D001172,"2-((2-(1H-pyrrolo(2,3-b)pyridin-3-yl)pyrimidin-4-yl)amino)-2-methyl-N-(2,2,2-trifluoroethyl)butanamide","Arthritis, Rheumatoid",4,"1 P3, 3 P2",Vertex Pharmaceuticals Incorporated,VRTX,4,0,,,,0,0,1,0,,,,0,0
